id,image_url,final_text,Hateul vs. Not-Hateul,Hateful Fine grained,Not Hateful Fine grained
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2023-06-22_10-24-43_UTC.jpg,Image,"مهما ضاقت بيكي الدنيا متتصوريش بالفلاتر دي

Jessica4

Jessica2",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-10-27_12-51-52_UTC.jpg,Image,وانا طالع م البيت 9 وربع وبتمني اوصل المحاضرة الساعة 9:,Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-08-27_18-47-08_UTC.jpg,Image,"- عيلة ابوكي ولاعيلة امك ؟! 
= عيلة جوزي .",Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2023-04-06_22-46-47_UTC.jpg,Image,وانا عامله نفسي متأثره وانا اصلا اللي سايباه:,Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-07-10_15-39-54_UTC.jpg,Image,"صحابي قمرات مفيش فى ميتين امهم غلطة..
 = اللي بيرتبطوا بيهم.",Hateful,Slurs,
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-04-15_22-00-01_UTC.jpg,Image,"تقدر تقولي بعد الاسبوعين في ايه ؟ 
- رمضان
 يعني ميمشيش معاك فاينال
- يسطا مرحب شهر الصوم مرحب
",Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-03-17_17-44-15_UTC.jpg,Image,"بصي انا بحبك اوي وعاوزارتبط بيكي

ب مش هنتجوزف الاخريعني عشان متزعليش وتقولي بياع",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-07-19_14-59-46_UTC.jpg,Image,"- لما حد يقولي كل سنه وإنت طيبة والسنة الجاية نفرح بيكي
=
لاانا مش عايزكم تفرحوا بيا انا عايز ٢٠٠ جنيه عيديه",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2022-05-29_10-31-45_UTC.jpg,Image,"""لما صاحبتك تبعتلك بليل""
- بت!
- صاحية !

آه يا مصايبوو",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2022-07-23_18-11-13_UTC.jpg,Image,لما اروح اشتري مايوه هادية غالب ابو ٢٠٠ جنيه,Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2022-10-23_21-43-24_UTC.jpg,Image,- لما تجوزي وشقتك تبقى قريبه من بنت اهلك..,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-08-29_16-23-27_UTC.jpg,Image,#ERROR!,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2019-12-03_09-32-20_UTC.jpg,Image,"- حر وعرق في أول ديسمبر يا عرة الكواكب يابو أوزون مخروم ..؟ 
- هو ده الشتا يابو جليد سايح وطقس نايح وفرهدة في الجاي والرايح ..،",Hateful,Contempt,
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-05-07_13-03-34_UTC.jpg,Image,الحركه دى تقريبا الشعب المصري كله بيكرهها وانا اول واحد.,Hateful,Contempt,
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-12-05_16-07-53_UTC.jpg,Image,"لما تركب تاكسي مع واحد بشنب ونضاره شمس ويقعد يكلمك ف احوال البلد ويقولك انت ايه رايك يا استاذ؟
ربنا يصلح الحال",Hateful,Other,
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2023-03-06_06-56-43_UTC.jpg,Image,"لما حد يكلمني الصبح .
بص روح خدلك لفه كده تكون دماغي اشتغلت وافهمك",Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-01-06_21-21-34_UTC.jpg,Image,إختاروا صح عشان العيال اللي بتدفع تمن اختياراكم,Hateful,Slurs,
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-11-10_16-15-58_UTC.jpg,Image,"خلتيه يبطل سجاير ازاي !؟

قولتله شفايفك دي انا اولي بيها من السجاير.
ااااااااااااه",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2022-11-04_00-02-59_UTC.jpg,Image,"-أنتي بتروحي تعملي إيه ف الكليه 
أنا :",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2022-11-14_21-25-44_UTC.jpg,Image,"لما اشوف واحدة مرتبطة بتقول للي مرتبطة بيه يا بابا
يا مرارتي",Hateful,Contempt,
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-07-01_13-55-15_UTC.jpg,Image,-يابنتي ذاكري ده اخر ترم خليكي تخلصي =سيبوني في حااااالي,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-02-12_20-29-29_UTC.jpg,Image,"-بكرا لما تتجوزي وتخلفي هتاخدي اللقمه من بقك تديها لعيالك

*انا *
حماده حبيب ماما انت عاوز ساندوتش الكفته ده",Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2019-12-31_15-04-33_UTC.jpg,Image,"شغلاني
مش هقولك تانى Dina",Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2022-11-28_20-20-04_UTC.jpg,Image,"لما امي تشم خبر اني عايزه اخس 
ماما : .
*ماما*",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2019-10-04_15-55-57_UTC.jpg,Image,"لما تكون عمال تمشي ورا قلبك و تتخزوق مخك : ...
استخدمناااااااي",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2022-09-14_10-25-07_UTC.jpg,Image,لما يبقي تاعبني .. وبرضو عاجبني ولاحول ليا ولاقوه ..,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-08-15_20-09-23_UTC.jpg,Image,"نمت كتير ، نمت قليل ، منمتش اصلا ....
مليش فيه دماغك تلزمني",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-08-01_18-42-21_UTC.jpg,Image,"عملت اى في العيد ..! 
أنا بلا فخر نايم لليوم التاني علي التوالي.",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2022-08-09_21-38-37_UTC.jpg,Image,"- يابنتي اللي في سنك فاتحين بيوت وعندهم عيال !! 
ربنا معاهم..",Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-04-29_20-40-45_UTC.jpg,Image,"امشي ،امشي روحلها 
-مبعرفش امشي بليل لوحدي",Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-06-14_20-09-34_UTC.jpg,Image,"لما تحل سؤال حادي بادي و يطلع صح

خد بالك انا مخي نضيف بس لعبي شوية",Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-01-11_18-27-20_UTC.jpg,Image,"نكته اتقالت من يومين وخلاص ضحكنا عليها واتنست 
*وانا ماشيه فالشارع *",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-01-23_12-41-22_UTC.jpg,Image,وايه حياتي اللي مش نافعه لا دراسيا ولا ماديا ولا عاطفيا ولا حتي فالبيت دي..,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2019-12-15_14-34-46_UTC.jpg,Image,لسه ناوى على الرحيل ارحل يا طارق ينعل ميتين فلنتك,Hateful,Contempt,
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-11-18_21-51-06_UTC.jpg,Image,"لما تخطب صالونات وتصحى تاني يوم تلاقيها باعتالك مسدج 10 سطور قدايه انت السند الحقيقي :
جايه معاكي ف تقفيل تعبير",Hateful,Contempt,
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-04-22_11-02-02_UTC.jpg,Image,"- يا بختك مخلفه بنت.. والبنات هاديين ومحترمين عن الولاد
= البنت اللي انا مخلفاها",Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-03-02_20-39-31_UTC.jpg,Image,يعني لما تلبسو صعيدي مش هنعرفكو يعني !!,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-01-12_17-55-36_UTC.jpg,Image,"ماشيه فرحانه وبغني عادي في البيت 
ماما:
هو مفرحك أوي كده؟",Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2022-06-12_10-39-17_UTC.jpg,Image,"- أنا ملاحظ انك بتخلصي كل شغل البيت وانتي ساكته .
.!
= لا ماانا بشتم في سري",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-12-13_12-20-53_UTC.jpg,Image,والله الامتحانات قربت واحنا هنحل بالهبد صح صح غلط غلط والبقاء للى هبدته اجمد.,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-11-29_10-03-50_UTC.jpg,Image,"شاهد عائلة تحترم النائم ولا تزعجه اثناء نومه..
..=",Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2023-08-05_21-56-18_UTC.jpg,Image,"*انا بعد م اتجوزنا وقاعدين نتغدى في مطعم بليل ولقيت واحده عما له تبصله عشان تلفت نظره وهو معايا *
",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-06-28_17-31-32_UTC.jpg,Image,"أخيراً قدرت أقنع أهلي أسافر يومين مع صحابي روتانا سينما:...

بيقولك مرة فيلم المركب",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-11-25_06-09-01_UTC.jpg,Image,"لما اقعد اصيح طول الوقت انى مش مرتبطه ومفيش حد بيحبنى وألاقي حد بيقولى انا بحبك .

لا شكرا انا بثير الجدل بس",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-06-03_17-41-54_UTC.jpg,Image,- ابوس ايديكم نجحوووني انا دفعتي حواامل.,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-12-09_16-35-32_UTC.jpg,Image,لما افتكراني متوضيتش وانا ف نص الميك اب..,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-09-15_11-41-49_UTC.jpg,Image,"لما تتجوزي وتلاقيه تاني يوم بيصحيكي و بيقولك اصحي يا قلبي خلي الشمس تطلع بقي

انت مين يا رايق",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2022-11-15_10-38-26_UTC.jpg,Image,"*حد بيقولي أخبارك أيه عادي*
 أنا :
المنهج متراكم عليا- مفيش شغف ولا طاقه ولا فرحه- وكمان عندى برد",Hateful,Contempt,
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-06-17_13-01-11_UTC.jpg,Image,"لما ادخل ع الاكونت بتاعه وادور ع ريأكت لبنات وملاقيش

أخلاقك مش بايظة ليه مستقيم كده ليه يبني",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2019-12-13_21-15-37_UTC.jpg,Image,"انتي يا بنتي بتعرفي عنه كل الحاجات دي إزاي ؟ 
- بالصدفه والله",Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2023-03-17_12-17-28_UTC.jpg,Image,بابا و هو مجمعنا يوم الجمعه علشان يعرفنا فوائد الفاكهه الي جايبها ف التلاجة:,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2022-08-25_17-21-36_UTC.jpg,Image,"الموف اون ده غريب جدا .
منه لله بجد
عمري ماهفكر ارتبط تاني خليني كده
ايوا 
روقي كدا
ومتزعليش
شوفيلي اخوكي كدا",Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2019-11-05_15-07-23_UTC.jpg,Image,"الناس  الطبيعيه وهي مسافره


انا     .",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2022-07-04_00-36-35_UTC.jpg,Image,- لما اختي تتكلم وهي نايمه,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-02-08_17-14-08_UTC.jpg,Image,لما امك تقولك دقيقه و تبقي ف البيت وانت اصلا ف اسكندريه,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2023-04-17_19-03-14_UTC.jpg,Image,"طلبت اسدال اونلاين*
وتقريبا ده بنصلي بيه ع النبي",Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-04-25_18-28-59_UTC.jpg,Image,"*لما اكون فرحانه وبضحك وبعدها ب ثانيه ارجع مكشره ومش طايقه نفسي ولا حد *
أنا بتحول تانى يلاا",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2023-03-25_20-00-08_UTC.jpg,Image,"وانا اللي قولت هيتجوزا في الاخر
طلع ثابت علي مبدأه مش بتاع جواز حتي في الاعلانات",Hateful,Slurs,
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-09-09_11-19-55_UTC.jpg,Image,أنا مشكلتي مش في التقليد.. أنا مشكلتي في ريأكشن جميلة عوض,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2022-03-19_14-00-33_UTC.jpg,Image,"لما تقوليله انا عايزه بوكس رمضان وتلاقيه باعتلك كرتونه فيها زيت وسكر..
مع السلامه يا ارق فلاح",Hateful,Inferiority,
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-03-29_19-40-43_UTC.jpg,Image,وانا قاعدة مستنياه يكلمني لما يروح,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2022-03-13_14-11-59_UTC.jpg,Image,"صاحبك الي معاه ايفون
..
يا حلاوتك يا حلاوتك كنت بدور علي صاحب زيك من زمان
صورررني",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-04-17_17-49-29_UTC.jpg,Image,"-الكراش جي علينا متبينيش انك معجبه بيه 
=اكيد
=...",Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2022-11-27_15-13-00_UTC.jpg,Image,"انت بتسالها هي ازاي عارفة عنك معلومات انت مقولتهاش قبل كدة لأي حد وبتقولك مش عارفة ممكن صدفة 
هي قبل ما تكلمك :
امه اسمها ماجدة عندها خمسين سنة مبتحبش عمته صباح و ساب مريم الاكس بتاعته في تاريخ 1/5/2022",Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2023-02-03_16-50-42_UTC.jpg,Image,#ERROR!,Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2022-08-12_17-25-16_UTC.jpg,Image,"لما تخلص جيش فتلاقيها مستنياك فعلا
دي بطلة العالم فالرزالة",Hateful,Contempt,
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-01-14_12-19-51_UTC.jpg,Image,بالله كيف عرفت اني طالب مصري في كليه هندسة ,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-07-01_19-53-31_UTC.jpg,Image,"لما انزل بالعباية والاقيني بتعاكس برضو..
البسلك ايه طيب !!",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2019-10-19_17-06-13_UTC.jpg,Image,"•بس انتي مش هتلاقي حد زيي•
- ياشيخ الله يحرقك انت واللي زيك .",Hateful,Contempt,
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-08-06_12-25-49_UTC.jpg,Image,"حرفياً
مشروع تعديل النوم افشل مشروع مر عليّ بحياتي",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-05-14_21-32-03_UTC.jpg,Image,- واحدة زيك عندها كل حاجة مكتئبة ليه!  = عشان واحدة زيك نبرت فيها ..واضحه اهي,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2023-03-25_12-50-49_UTC.jpg,Image,ياشيخ اقدر اصوم 60 يوم للضهر بدل 30 يوم للمغرب,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2022-01-01_16-44-04_UTC.jpg,Image,"""1 يناير 2022""
حياتي بقت اجمل بكتير
انا حسيت فعلا بالتغيير",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-11-04_17-26-50_UTC.jpg,Image,"أنهي فلانتاين محدش عبرك فيه المصري ولا الاجنبي؟
-",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2023-05-25_13-40-37_UTC.jpg,Image,"بعل ما اتخانقنا 60 مرة ف اليوم
احنا برضو :",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-09-30_12-15-49_UTC.jpg,Image,"هو مافيش حد بيتجوز عندنا ليه يا ماما 
= م هو ما فضلش غيرك ف العيله",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-03-11_21-47-56_UTC.jpg,Image,"لما اتخانق مع البيست فريند ونتقابل..
ازيك
الحمدلله",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-03-04_14-14-59_UTC.jpg,Image,"-احنا لازم نسيب بعض 
=والولاد ال انا مسحتهم عشانك ارجعهم ازاي انا دلوقتي",Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-10-18_15-45-10_UTC.jpg,Image,"-لما اوقف نضافه عشان الأغاني اللي شغالة مش عجباني..
",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-10-21_12-14-16_UTC.jpg,Image,"-وانتي لما حد بيقولك كلام حلو بتعملي ايه !؟
=..
ببعتله أستيكر",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-06-23_12-57-04_UTC.jpg,Image,"رئيس الوزراء: فتح المقا هي و الكافيهات و السينمات و المسارح بنسبه اشغال ٢٥%

ونراهن علي وعي المواطنين
*المواطنين
هيييييييييييييييييييييييييييه",Hateful,Mocking,
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-01-27_10-47-37_UTC.jpg,Image,"ثم نغطي العجينة ونتركها ترتاح لمدة 24 ساعة....

ياريتني عجينه",Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-08-26_18-50-18_UTC.jpg,Image,"لما تقولي رأيك في نقاش في تجمع عائلي.. أبوكي:
 انا مربي عيالي كلهم أحسن تربية

إلا البنت دي",Hateful,Contempt,
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2022-08-31_17-53-51_UTC.jpg,Image,ربنا ما يفضحكم فضيحتي وانا مش معرفه امي اني بمتحن الملحق,Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2023-05-28_18-47-00_UTC.jpg,Image,"لما نتخانق وابقي انا اللي غلطانه ويعدي ساعتين من غيل م نتكلم:

ماتبطل قمص بقى وتصالحني",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-02-10_13-26-11_UTC.jpg,Image,"الدفعه كلها راحت الجا معه ..
 = انا الساعه 2 الضهر

جود مورنينج شاهيندا",Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-12-19_18-28-00_UTC.jpg,Image,"لما الاقي الناس كلها بقت تحبني بعد ما بقتش اطيق..
منا كنت قدامكوا السنين اللي فاتت",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2022-12-23_11-35-49_UTC.jpg,Image,أحلي حاجه ف يوم الجمعه، هي لمه العيله مع بعض..,Not-hateful,,Sarcasm
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-01-23_12-33-43_UTC.jpg,Image,"لما الاقي حد بيبصلي جامد

إعجاب ولا تنمر ؟",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2019-11-29_11-39-50_UTC.jpg,Image,"لماكل شويه ادخل اعيط في الحمام
اطلع بره
متجيش تشخ عندى تانى",Not-hateful,,Humor
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2021-03-02_18-01-37_UTC.jpg,Image,"* إحنا إبننا بقي  مهندس قد الدنيا 
ابنهم 
توووووووووووووت",Hateful,Slurs,
data/arabic_memes_fb_insta_pinterest/Instagram/IMAGES/ex.officiall/2020-12-22_14-07-22_UTC.jpg,Image,لما ازعل ماما وبعدين افتكر كل اللي بتعمله عشاني,Not-hateful,,Humor
data/fb_memes/ArabianMemez/55551913_565917727249126_8256572720976756736_n.jpg,Image,عندما يسأل بوتفليقة عن المدة التي يريد قضاءها رنيسا للجزائر,Hateful,Other,
data/fb_memes/ArabianMemez/70655220_672508819923349_2202653585248878592_n.jpg,Image,"السيسي
الشعب المصري العريق",Hateful,Inciting violence,
data/fb_memes/ArabianMemez/70076159_663138590860372_2694000365057081344_n.jpg,Image,"مصر
اسرائيل منشغلة بالاحتفال باعيادها في تشرين من عام 1973 
سوريا",Hateful,Other,
data/fb_memes/ArabianMemez/321509055_702346461339090_4461697023754760592_n.jpg,Image,"لنفترض ان عدد النسويات 163569463
تجاهلهم كما تجاهلت العدد",Hateful,Inferiority,
data/fb_memes/ArabianMemez/54268052_562249607615938_4382105289013329920_n.jpg,Image,"أمور يجهلها الرجال عن النساء 
دليل إرشادات غسالة الأطباق ",Hateful,Inferiority,
data/fb_memes/ArabianMemez/44164404_478940275946872_2532205931949719552_n.jpg,Image,شباب بشعر كهذا لديهم إمكانية بنسبة ١٢٥% من سرقة أرضك,Hateful,Slurs,
data/fb_memes/ArabianMemez/58895166_585868395254059_6083843581628383232_n.jpg,Image,"غلاء معيشة 
ارتفاع  اسعار
 سوء البنية التحتية
الحكومة + النواب
المواطن السحيج",Hateful,Contempt,
data/fb_memes/ArabMemes/ArabMemes11755905_714691878658914_7866187902578160182_n.jpg,Image,ودي احطها فين يا ريس,Not-hateful,,Sarcasm
data/fb_memes/ArabMemes/ArabMemes11081428_664248483703254_2629310365804889131_n.jpg,Image,"يوم اتحدوا العرب ...
قصفوا اليمن",Hateful,Mocking,
