,text,hope_hate,emotion_label
97,",أَشْعُرُ بِالْقَلَقِ الشَّدِيدِ لِدَرَجَةِ عَدَمِ قُدْرَتِي عَلَى النَّوْمِ، وَلَا أُرِيدُ فِي التَّعَامُلِ مَعَ الْغَدِ أَوْ أَيِّ شَيْءٍ بَعْدَ تَنَاوُلِ الطَّعَامِ، وَهُوَ عَلَى الْأَرْجَحِ سَبَبُ شَعْورِي بِالِاضْطِرَابِ الْعَاطِفِيِّ",not_applicable,Joy
98,لَا تَتَرَدَّدْ فِي أَنْ تَطْلُبَ الْمُسَاعَدَةَ عِنْدَمَا تَشْعُرُ بِالضِّيقِ، أَنَا هُنَا لِأُسَاعِدَكَ.,hope_speech,Other
99,", لَقَدْ سَافَرْتُ عَبْرَ أُورُوبَا بِمُفْرَدِي لِمُدَّةِ خَمْسَةِ أَسَابِيعَ فِي صَيْفٍ عَامٍ وَلَمْ أَشْعُرْ أَبَدًا بالخَوْفِ مِنَ الْبَقَاءِ هُنَاكَ وَحَدِي أَوْ مِنْ حَدُوثِ شَيْءٍ سَيِّئٍ.",not_applicable,Joy
100,",يُمْكِنُ أَنْ أَشْعُرَ بِهِ وَهُوَ مُضْطَرِبٌ عِنْدَمَا بَدَأْنَا بِالْأَسَاسِيَّاتِ",not_applicable,Joy
101,",انْتَهَى بِي الْأَمْرُ بِ",not_applicable,Joy
102,أَتَذَكَّرُ الشُّعُورَ بِالضَّرْبِ.,not_applicable,Other
103,لقد كان لدي شعور مميز للغاية بأنني أستطيع الذهاب إلى أي مكان,hope_speech,Other
104,",أُرِيدُ أَنْ أَتَعَلَّمَ اللُّعْبَةَ جَيِّدًا بِمَا يَكْفِي لِأَلْعَبَهَا دُونَ الشُّعُورِ بِالْخَوْفِ",hope_speech,Joy
105,الرُّعْبُ يَعْصِرُ قُلُوبَنَا حِينَ تَكُونُ الْأَمُورُ غَامِضَةً.,not_applicable,Other
106,أَنَا هُنَا لِأَنِّي أُؤْمِنُ بِقُدْرَتِكَ عَلَى التَّغَلُّبِ عَلَى هَذِهِ الصُّعُوبَةِ.,hope_speech,Other
107,", مَا زِلْتُ أَشْعُرُ بِأَنَّنِي لَا أَزَالْ أَشْكُ فِي الْحَيَاةِ فِي NTU وَلَكِنِّي أُعْتَقِدُ ذَلِكَ",not_applicable,Other
108,أَشْعُرُ بِالْغَضَبِ مِنَ الظُّلْمِ الَّذِي يَتَمُّ تَنْفِيذُهُ بِاسْمِ يَسُوعَ,not_applicable,Joy
109,أَكْتُبُ الْكَثِيرَ مِنَ الْأَشْيَاءِ فِي بَعْضِ الْأَحْيَانِ حَوْلَ مَا أَشْعُرُ بِهِ مِنْ ضَعْفٍ أَوْ فِي بَعْضِ الْأَحْيَانِ فَقَطْ حَوْلَ مَدَى رَوْعَةِ كِلَابِ الذُّرَةِ وَكُلُّ هَذَا يَعْتَمِدُ حَقًّا عَلَى مَا أَشْعُرُ بِهِ فِي ذَلِكَ الْيَوْمِ.,not_applicable,Other
110,أَثِقُ فِي قُدْرَتِي عَلَى تَحْقِيقِ الْإِنْجَازَاتِ.,hope_speech,Other
111,أَشْعُر أَنَّ هُنَاكَ فُرُصَتَيْن للشِّرَاء عِنْد نَطَاقٍ مُنْخَفِضٍ كَمَا هُو مُوَضَّح عَلَى الرَّسْم البَيَانِيّ، وَلَمْ أَشْعُر بالكَرَاهِيَة.,not_applicable,Other
112,أُؤْمِنُ بِأَنَّنِي أَسْتَطِيعُ إِحْدَاثَ تَغْيِيرٍ.,hope_speech,Other
113,يُسَيِّطِرُ عَلَيَّ الرُّعْبُ فِي وَجْهِ الْمُسْتَحِيْلِ.,not_applicable,Other
114,تُثيرني الروائح الكريهة للأماكن التي تعج بالحشرات والحيوانات الضارة.,not_applicable,Disgust
115,سَأَمْتَنِعُ عَنْ إِخْبَارِكَ بِمَا أَشْعُرُ بِهِ حَقًّا تَجَاهَ الْعَاهِرَةِ وَالتَّعْلِيقِ السَّاخِرِ الَّذِي كُنْتُ أَشْعُرُ بِهِ الْيَوْمَ بِالإِحْبَاطِ وَالتَّعَبِ,not_applicable,Disgust
116,، أَتَذَكَّرُ أَنَّنِي ذَهَبْتُ إِلَى مَدِينَةِ نِيويوركَ وَلَمْ أَشْعُرْ بِالْإِثَارَةِ الشَّدِيدَةِ وَأَشْعُرُ بِالصَّدَمَةِ لِأَنَّنِي كُنْتُ سَعِيدًا جِدًّا بِالرِّحْلَةِ بِأَكْمَلِهَا,not_applicable,Other
117,لَمْ أَمْزَحْ بِشَأْنِ تَعَبِهَا وَلَمْ أَتَمَكَّنْ مِنْ شَرْحِ مَا أَعْتَقِدُ بِالضَّبْطِ وَلَكِنْ الآنَ لَدَيَّ شَعْورٌ بِأَنَّهَا رُبَّمَا تَعْتَقِدُ أَنَّنِي أَهَنْتُهَا.,not_applicable,Other
118,أَشْعُرُ بِبَعْضِ الْارْتِبَاكِ وَالْعَبُوسِ الْيَوْمِ، لِذَا سَأَعْمَلُ بِجِدٍّ لِعَضِّ لِسَانِي، لَقَدْ كُنْتُ أَشْعُرُ بِالتَّوْتُرِ إِلَى حَدٍّ مَا هَذَا الْأُسْبُوعِ خَاصَّةً مَعَ اعْتِقَادِ الْأَطْفَالِ أَنَّهُ لَيْسَ عَلَيْهِمْ اتِّبَاعُ الْقَوَاعِدِ وَالتَّوْجِيهَاتِ لِمُجَرَّدٍ أَنَّ الْمَدْرَسَةَ عَلَى وَشَكِ الْانْتِهَاءِ، كَانَتْ هَذِهِ نِعْمَةً صَغِيرَةً لَطِيفَةً وَأَبْتَهِجَتْنِي لِبَقِيَّةِ الْيَوْمِ,not_applicable,Other
119,أَشْعُرُ وَكَأَنَّنِي أَتَنَفَّسُ الْكَثِيرَ مِنْ دُخَانِ السِّجَائِرِ، وَعَادَةً لَا أُمَانِعُ ذَلِكَ، لَكِنَّهُ الْآن,not_applicable,Disgust
120,يمكن أن تكون العواطف المختلطة التي تشعر بها ناتجة عن ضغوطات متعددة في الحياة، وقد يكون من المفيد تحديد الأولويات وإدارة الضغوطات بشكل أفضل. من المهم أيضًا أن تهتم بنفسك وبصحتك العقلية والجسدية.,not_applicable,Other
121,تَذَكَّرْتُ مُنْذُ سَنَوَاتٍ مَضَتْ وَأَنَا أَتَسَاءَلُ كَيْفَ سَأُشْعِرُ إذَا انْدَلَعَتْ النَّهْضَةُ بِحَجْمِ الخَطِّ الأَصْفَرِ بِخِلْفِيَّةٍ رُوتْشِسْتَر سْبَان.,not_applicable,Other
122,", أَشْعُرُ أَنِّي أَسْتَطِيعُ أَنْ أَكُونَ مُثَالِيًّا تَمَامًا كَمَا أَرَادَنِي اللَّهُ طَالَمَا أَنِّي وَحْدِي فِي قَارِبِ الْكَايَاكِ الْخَاصِّ بِي وَأُجْرِ زُعَانِفَ الدَّلْفِينِ.",hope_speech,Other
123,", كُنْتُ أَعِيشُ فِي غُرَفٍ وَحِيدَةٍ جِدًا",not_applicable,Other
124,. أَحْيَانًا مَا أَنْزَلِقُ إِلَى وَاحِدَةٍ مِنْ نَوْبَاتِ الْإِحْبَاطِ الْمُعْتَادَةِ الَّتِي تُغَذِّيهَا الِارْتِبَاطَاتُ وَعَدَمُ الْقَبُولِ وَالْأَهَمُّ مِنْ ذَلِكَ كُلِّهِ الْأَنَا طَبْعًا هِيَ آفَةُ الصَّفَاءِ فِي هَذَا الْجَسَدِ الْبَشَرِيِّ وَلَكِنْ عَادَةً مَا أَشْعُرُ بِالرِّضَا وَالْحَيَاةِ.,not_applicable,Other
125,أَنَا أَحْتَقِرُ الْجَاحِدِينَ لِدَرَجَةٍ أَنَّنِي لَا أَشْعُرُ بِالْغَضَبِ مِنْهُمْ وَأَسْامَحُ الإِسَاءَةَ إِلَيْهِمْ، وَأَشْعُرُ بِالْوَقَاحَةِ عِنْدَ التَّعْبِيرِ عَنْ أَيِّ شَيْءٍ آخَرَ غَيْرَ الدِّعْمِ الصَّامِتِ الْعَامِّ,not_applicable,Disgust
126,اِكْتَشَفْتُ أَنَّ شَخْصًا مَا يَضْحَكُ عَلَيْهَا بَيْنَمَا يَشْعُرُ شَخْصٌ مَا بِالاِشْمِئْزَازِ تَجَاهَهَا أَشْعُرُ بِالْغَضَبِ الشَّدِيدِ لِدَرَجَةِ أَنِّي أُرِيدُ أَنْ أَلْكُمَهُ وَلَكِنِّي لَا أَفْعَلُ ذَلِكَ لِأَنَّهُ يَبْلُغُ مِنَ الْعُمْرِ عَامًا فَقَطْ أَشْعُرُ أَنَّكَ تَافِهٌ نَحْنُ نَسْتَمْتِعُ حَقًّا بِصُحْبَتِكَ بَيْنَمَا أَنْتَ فِي الْوَاقِعِ لَا تَفْعَلُ ذَلِكَ أُخْبِرَنِي أَحَدُ زُمَلَائِي أَنَّهُ لَا بُدَّ أَنَّنِي قَمْتُ بِرَشْو,not_applicable,Joy
127,أَشْعُرُ بِوُجُودِ اللَّهِ فِي حَيَاتِي وَهَذِهِ الْمُشَاحِنَاتِ الَّتِي لَا يُمْكِنُ تَفْسِيرُهَا هِيَ مَجْرَّدُ تَنَافُسٌ بَيْنَ الأَخَوَةِ فِي ذِهْنِي,hope_speech,Disgust
128,", أَشْعُرُ بِالرُّعْبِ وَحْدِي",not_applicable,Other
129,أَنَا فَقَطْ أَشْعُرُ بِالانْزِعَاجِ إِذَا كَانَ هُنَاكَ أَيُّ شَيْءٍ أَحَاوَلُ الشِّفَاءَ مِنْهُ وَالْمُضِيِّ قَدَمًا وَبِطَرِيقَةٍ مَا يَشْعُرُ بِذَلِكَ وَيَتَعَيَّنُ عَلَيْهِ لِصَقِ مَخَالِبِهِ مَرَّةً أُخْرَىٰ فِي لَافٍ,not_applicable,Other
130,أَشْعُرُ بِأَنَّنِي عَدِيمُ الْقِيمَةِ وَمُثِيرٌ لِلشَّفَقَةِ طَوْالَ الْوَقْتِ وَلَا يَنْبَغِي لِي أَنْ أَشْعُرَ بِهَذِهِ الطَّرِيقَةِ وَلَا أَسْتَطِيعُ التَّحْدِثَ عَنْ ذَلِكَ لِأَنَّهُ بَعْدَ ذَلِكَ سَأَصْرُخُ فِي وَجْهِي وَأُلُومُ عَلَيْهِ كَمَا لَوْ كَانَ هَذَا خَطَأُكَ كُلَّهُ، أَوْهَا، لَقَدْ جَلَبْتَ كُلَّ شَيْءٍ عَلَى نَفْسِكَ، لَا,not_applicable,Other
131,", لَا زِلْتُ أَشْعُر بِالاهْتِزَاز حَيَّالَ ذَلِك.",not_applicable,Other
132,. كُنْتُ أَعْرِفُ هَذِهِ الْمَشَاعِرَ حَتَّى النُّخَاعِ وَلَكِنْ لِحُسْنِ الْحَظِّ خَرَجَتِ ابْنَتِي عَلَى مَا يُرَامُ، وَأَشْعُرُ بِالتَّقْدِيرِ لِمُخَيَّمِ آيزِنَرْ لِأَسْبَابٍ عَدِيدَةٍ، وَهَذَا الظَّرْفُ مُجَرَّدُ شَيْءٍ آخَرَ يُضَافُ إِلَى قَائِمَةٍ طَوِيلَةٍ جِدًّا.,hope_speech,Other
133,عِنْدَمَا يَقُومُ مَوْقِعُ Peoplepress بِتَحْلِيلِ مَوْضُوعٍ مُعَيَّنٍ يَسْتَحِقُّ النَّشْرَ، مِثْلَ فَرِيقِ كُرَةِ الْقَدَمِ الَّذِي أَنَا عَضُوٌّ فِيهِ وَلَا أَسْتَطِيعُ إِلَّا أَنْ أَرَى الْوَضْعَ فِي ضَوْءٍ سَيِّءٍ وَدَائِمًا مَا أُحَبِّطُ الْفَرِيقَ,not_applicable,Disgust
134,أَشْعُرُ بِالْوَحْدَةِ وَلَكِنْ لَدَيَّ شَخْصٌ أَشْعُرُ بِالْوَحْدَةِ مَعَهُ,not_applicable,Other
135,", أَشْعُرُ بِسُعَادَةٍ غَامِرَةٍ مَعَ الْحَيَاةِ",hope_speech,Joy
136,أَعْتَقِدُ أَنَّ هَذَا شَيْءٌ يَجِبُ أَنْ أُغَيِّرَهُ، لَكِنَّ الِاضْطُرَارَ إِلَى السُّؤَالِ طَوَالَ الْوَقْتِ لَيْسَ شُعُورًا أُحِبُّهُ كَثِيرًا.,not_applicable,Other
137,أَنَا هُنَا لِأُسَاعِدَكَ عَلَى التَّغَلُّبِ عَلَى كُلِّ الصُّعُوبَاتِ الَّتِي قَدْ تُوَاجِهُكَ.,hope_speech,Other
138,أُرِيدُ أَحْيَانًا أَنْ أَخْتَبِئَ فِي الْخِزَانَةِ لِأَنَّهَا تَشْعُرُ بِالْغَضَبِ وَإِصْدَارِ الْأَحْكَامِ وَتُرِيدُ تَنَاوُلَ فَطِيرَةِ الْيَقْطِينِ كُلَّ لَيْلَةٍ مِنْ أَكْتُوبَر حَتَّى يَنَايِر,not_applicable,Other
139,",أَشْعُرُ بِالْإِرْهَاقِ مِنْ هَذَا الْوَزْنِ الثَّقِيلِ لِلرَّغْبَةِ فِي الْعَلاقَةِ",not_applicable,Other
140,أَسْتَخْدِمُ ذَلِكَ لِلِاسْتِرَخَاءِ أَحِيَانًا إِذَا شَعَرْتُ بِالتَّوَتُّرِ قَلِيلًا,not_applicable,Other
141,",أشعر بالخوف وربما أقول لنفسي إنني خائف جدًا حتى من محاولة القيام بالدور الجديد، أشعر بالاهتزاز والعاطفة بمجرد التفكير في الأمر وأنا متأكد من أن قلة النوم لا تساعدني ثم أعود إلى جسدي ولكن حقيقة جدا تبدو غريبة جدا",not_applicable,Other
142,أَرَدْتُ أَنْ تَكُونَ الصُّوَرُ قُوِّيَّةً بِمُفْرَدِهَا دُونَ الِاعْتِمَادِ عَلَى الْأَلْوَانِ لِأَنَّنِي أَشْعُرُ أَنَّ هَذَا يُؤَكِّدُ عَلَى الطَّبِيعَةِ الدَّقِيقَةِ لِلْأَشْكَالِ.,not_applicable,Other
143,أَعْلَمُ أَنَّهُ لَا يَنْبَغِي أَنْ أَشْعُرَ بِالْإِنْزِعَاجِ، وَلَا يَنْبَغِي أَنْ أَشْعُرَ بِهَذَا الْحُزْنِ الَّذِي يَأْكُلُ أَحْشَائِي وَيَتْرُكَ الدُّمُوعَ فِي عَيْنَيَّ وَالْأَلَمَ فِي قَلْبِي.,not_applicable,Other
144,أَسْتَطِيعُ أَنْ أَرَى أَنَّنِي كُنْتُ مُخْطِئًا بِشَأْنِ ذَلِكَ وَأَشْعُرُ بِالغَبَاءِ وَالطُّفُولِيَّةِ حَتَّى لِأَنَّنِي فَكَّرْتُ فِي أَنَّنَا مَعًا بِالفِعْلِ.,not_applicable,Other
145,النُّكْتَةُ الْمُضَحِكَةُ تُشْعِلُ الضَّحِكَ فِي دَاخِلِي.,not_applicable,Joy
146,أَشْعُرُ بِالْعَرْجَاءِ حَقًّا لِلشَّكْوَى مِنْ ذَلِكَ لِأَكُونَ صَادِقًا,not_applicable,Other
147,أُحْسِنُ إِدَارَةَ وَقْتِي وَمَوَارِدِي.,hope_speech,Other
148,",لقد أحببت كاثيكا أكثر، ربما أشعر ببعض التعاطف معها بعد أن اهتزت نظرتها للعالم بسبب أسئلة الطبيب، لكن بما أنني لا أحب هيليبها",not_applicable,Other
149,يَمْكُنُنِي فَعْلًا الْقَيَامُ بِهَذَا الشَّيْءِ الرَّائِعِ فِي الشِّتَاءِ غَالِبًا عِنْدَمَا أَضَعُ يَدِي عَلَى شَخْصٍ يَرْتَدِي مَلَابِسَ وَيَمْكُنُكَ أَنْ تَشْعُرَ بِالْبَرْدِ بِبُطْء,not_applicable,Other
150,أَنَا مُصَمِّمٌ عَلَى النَّجَاحِ.,hope_speech,Joy
151,", يمكنني أن أخرج جانبًا إيجابيًا واحدًا من المباراة وهو أنه لا يزال بإمكاني الفوز بالمجموعة الثالثة وأنا أشعر بالتوتر والتعب الزائد.",hope_speech,Other
152,عِنْدَمَا يُتَهَمُ الْمَرْءُ ظُلْمًا بِشَيْءٍ لَمْ يَفْعَلْهُ.,not_applicable,Disgust
153,أَشْعُرُ حَقًّا بِالرَّغْبَةِ فِي الْعَبْثِ وَالْكِتَابَةِ وَالْقِيَامِ بِالْفُنُونِ وَالْحِرَفِ الْيَدَوِيَّةِ طَوْالَ اللَّيْلِ، وَيَجِبُ أَنْ أُذَكِّرَ نَفْسِي بِهَذَا يَوْمِيًّا لِأَنَّ الْتَحْدِيقَ فِي وَجْهِي يَبْدُو فَظًّا بَالنِّسْبَةِ لِي، كَمَا أَنَّهُ يَبْدُو عَدُوًّا تَقْرِيبًا,not_applicable,Other
